STATE,MONTH_NAME,TOR_F_SCALE,TOR_WIDTH,TOR_LENGTH,DEATHS_DIRECT,CZ_NAME
Arkansas,April,EF0,700.0,5.9,0,FRANKLIN
Oklahoma,April,EF1,350.0,2.7,0,TULSA
Oklahoma,April,EF1,150.0,0.8,0,TULSA
Alabama,March,EF2,200.0,9.32,0,MORGAN
Texas,May,EF0,100.0,2.29,0,HOWARD
Texas,May,EF0,50.0,0.49,0,GLASSCOCK
Texas,May,EF2,200.0,3.05,0,GLASSCOCK
Alabama,April,EF0,200.0,4.71,0,LEE
Alabama,April,EF2,250.0,7.74,0,BULLOCK
Alabama,March,EF0,160.0,0.23,0,LIMESTONE
Oklahoma,April,EF0,150.0,0.2,0,WAGONER
Oklahoma,April,EF1,400.0,7.5,0,MCINTOSH
Indiana,April,EF0,75.0,0.08,0,GREENE
Georgia,April,EF0,50.0,0.16,0,STEWART
Alabama,March,EF2,465.0,5.59,0,JEFFERSON
Alabama,March,EF0,80.0,2.99,0,TALLADEGA
Arkansas,May,EF1,200.0,2.7,0,SALINE
Texas,May,EF2,150.0,1.9,0,GLASSCOCK
Minnesota,May,EF0,50.0,0.05,0,RED LAKE
Illinois,May,EF0,20.0,0.05,0,POPE
Georgia,April,EF0,250.0,0.9,0,RANDOLPH
Alabama,April,EF1,200.0,7.49,0,RUSSELL
Alabama,April,EF0,200.0,5.37,0,BARBOUR
Texas,April,EF2,500.0,9.69,0,JASPER
Texas,April,EF0,100.0,0.17,0,NEWTON
Oklahoma,April,EF0,500.0,10.1,0,CRAIG
Oklahoma,April,EF1,800.0,5.1,0,MUSKOGEE
Georgia,April,EF0,300.0,5.09,0,WEBSTER
Texas,May,EF0,100.0,1.4,0,GLASSCOCK
Kentucky,May,EF1,50.0,3.66,0,UNION
North Dakota,May,EF0,20.0,1.05,0,STUTSMAN
Indiana,May,EF1,25.0,1.48,0,GIBSON
Kentucky,May,EF1,100.0,3.59,0,MUHLENBERG
Iowa,April,EF0,200.0,2.23,0,TAYLOR
Iowa,April,EF0,40.0,0.91,0,TAYLOR
Indiana,April,EF1,40.0,0.17,0,BOONE
Alabama,April,EF0,75.0,1.32,0,RUSSELL
Mississippi,February,EF1,150.0,0.54,0,GREENE
Mississippi,February,EF1,75.0,1.51,0,GREENE
Oklahoma,April,EF0,750.0,4.7,0,MAYES
Oklahoma,April,EF1,700.0,7.2,0,CHEROKEE
Nebraska,April,EF1,300.0,2.43,0,NUCKOLLS
Kansas,May,EF0,50.0,1.0,0,SCOTT
Kansas,May,EF0,200.0,4.17,0,SCOTT
Kansas,May,EF0,50.0,0.1,0,SCOTT
Kansas,May,EF0,100.0,0.7,0,SCOTT
Kansas,May,EF0,50.0,0.5,0,HODGEMAN
Kansas,May,EF3,1100.0,8.3,0,EDWARDS
Kansas,May,EF0,75.0,2.3,0,PRATT
Kansas,May,EF0,50.0,0.2,0,RUSH
Kansas,May,EF2,700.0,2.9,0,NESS
Texas,March,EF0,70.0,1.89,0,TARRANT
Kentucky,May,EF0,100.0,1.57,0,TRIGG
Kentucky,May,EF0,20.0,0.02,0,CHRISTIAN
Iowa,April,EF0,50.0,0.62,0,TAYLOR
Mississippi,February,EF1,75.0,0.03,0,GREENE
Florida,February,EF3,300.0,2.99,0,ESCAMBIA
Oklahoma,April,EF1,850.0,10.1,0,DELAWARE
Oklahoma,April,EF1,500.0,1.5,0,PUSHMATAHA
Nebraska,May,EF0,25.0,0.35,0,RED WILLOW
Kansas,May,EF1,50.0,0.6,0,FORD
Kansas,May,EF0,50.0,2.1,0,HODGEMAN
Texas,March,EF0,160.0,0.37,0,HOOD
Kentucky,May,EF0,30.0,0.02,0,CHRISTIAN
Kentucky,May,EF0,30.0,0.05,0,LYON
Iowa,May,EF0,130.0,5.52,0,GUTHRIE
Iowa,April,EF0,250.0,4.01,0,UNION
Oklahoma,April,EF1,350.0,1.6,0,OTTAWA
Oklahoma,April,EF1,500.0,4.3,0,SEQUOYAH
Alabama,March,EF0,100.0,3.08,0,LEE
Michigan,May,EF1,200.0,3.78,0,MARQUETTE
Michigan,May,EF1,200.0,3.87,0,MARQUETTE
Georgia,May,EF1,100.0,0.76,0,CHATHAM
Texas,March,EF0,100.0,0.21,0,LAMPASAS
Washington,May,EF0,100.0,0.15,0,BENTON
Indiana,April,EF1,250.0,7.47,0,VANDERBURGH
Kansas,April,EF0,50.0,2.93,0,SALINE
Colorado,April,EF0,50.0,0.01,0,WELD
Alabama,March,EF1,500.0,2.08,0,PICKENS
Minnesota,May,EF0,75.0,0.05,0,CLAY
Minnesota,May,EF0,50.0,0.05,0,CLAY
Nebraska,May,EF1,50.0,0.53,0,LANCASTER
Nebraska,May,EF1,50.0,0.19,0,LANCASTER
Texas,March,EF1,40.0,0.15,0,DENTON
Florida,May,EF0,20.0,0.66,0,ALACHUA
Kansas,April,EF0,50.0,3.5,0,ELLSWORTH
Oklahoma,April,EF0,50.0,3.4,0,CANADIAN
Oklahoma,April,EF0,50.0,0.7,0,OKLAHOMA
Oklahoma,April,EF1,150.0,10.0,0,OKLAHOMA
Mississippi,April,EF0,150.0,5.19,0,MONROE
Mississippi,April,EF0,50.0,0.93,0,MONROE
Alabama,March,EF1,350.0,2.88,0,PICKENS
Nebraska,May,EF2,100.0,3.27,0,CASS
Missouri,April,EF0,75.0,0.85,0,SHELBY
Missouri,April,EF1,150.0,2.01,0,LEWIS
Texas,April,EF0,65.0,1.34,0,COLLIN
Texas,April,EF0,50.0,2.59,0,VAN ZANDT
Indiana,June,EF0,150.0,1.4,0,WAYNE
Texas,June,EFU,40.0,0.04,0,TERRY
Missouri,July,EF0,50.0,0.34,0,BOONE
Colorado,June,EFU,200.0,2.84,0,LAS ANIMAS
Colorado,June,EF0,50.0,0.1,0,MORGAN
Texas,April,EF0,20.0,0.3,0,BOSQUE
Ohio,June,EF0,135.0,0.3,0,FRANKLIN
Oregon,June,EF0,50.0,0.21,0,WHEELER
Ohio,June,EF1,300.0,3.8,0,FAYETTE
Ohio,June,EF1,250.0,20.7,0,WARREN
Colorado,June,EF0,25.0,0.01,0,PHILLIPS
Colorado,June,EF0,25.0,0.01,0,SEDGWICK
Pennsylvania,June,EF1,120.0,0.79,0,WARREN
Pennsylvania,June,EF0,50.0,0.11,0,FULTON
Oklahoma,May,EF0,25.0,0.31,0,CIMARRON
Kansas,May,EF0,25.0,0.02,0,CLAY
Montana,June,EF3,200.0,3.0,0,FALLON
South Dakota,June,EF2,200.0,7.42,0,PENNINGTON
North Dakota,August,EF0,100.0,0.5,0,GRAND FORKS
Wisconsin,June,EFU,25.0,0.69,0,CALUMET
North Dakota,August,EF0,40.0,1.38,0,RAMSEY
North Dakota,August,EF2,300.0,3.25,0,EDDY
North Dakota,August,EF1,600.0,4.0,0,GRAND FORKS
Wisconsin,June,EF1,100.0,2.7,0,WAUPACA
North Dakota,August,EF0,40.0,0.8,0,RAMSEY
Pennsylvania,June,EF0,200.0,0.4,0,FAYETTE
Illinois,June,EF0,25.0,0.41,0,ST. CLAIR
Wisconsin,June,EF0,50.0,0.01,0,MARATHON
Wisconsin,June,EF0,50.0,0.01,0,SHAWANO
Colorado,June,EFU,50.0,0.18,0,FREMONT
Wisconsin,June,EF0,25.0,1.42,0,OUTAGAMIE
Texas,May,EF0,25.0,0.36,0,DONLEY
West Virginia,June,EF0,350.0,0.16,0,MONONGALIA
West Virginia,June,EF1,300.0,2.76,0,NICHOLAS
Minnesota,August,EF0,100.0,0.75,0,POLK
Minnesota,August,EF2,400.0,9.57,0,NORMAN
Colorado,June,EF0,25.0,0.01,0,KIT CARSON
North Carolina,June,EF0,30.0,0.46,0,CARTERET
Georgia,June,EF0,10.0,0.01,0,COOK
Texas,April,EF0,75.0,6.01,0,GRAYSON
Texas,April,EF0,80.0,0.23,0,GRAYSON
Colorado,June,EF0,25.0,1.09,0,KIT CARSON
Iowa,June,EF0,25.0,4.18,0,POTTAWATTAMIE
Iowa,June,EF0,25.0,3.28,0,HARRISON
Texas,April,EF0,150.0,2.42,0,GRAYSON
Idaho,June,EF0,50.0,1.46,0,JEROME
Minnesota,June,EF0,25.0,0.96,0,RICE
North Dakota,August,EF3,300.0,3.0,0,TRAILL
Texas,May,EF1,75.0,1.05,0,DONLEY
Minnesota,June,EF0,50.0,2.31,0,STEARNS
Minnesota,June,EF0,25.0,0.22,0,BLUE EARTH
Minnesota,June,EF0,25.0,0.34,0,RICE
Florida,June,EF1,180.0,3.89,0,DUVAL
Minnesota,June,EF0,25.0,0.05,0,PIPESTONE
Minnesota,June,EF0,20.0,2.13,0,BLUE EARTH
Louisiana,June,EF0,5.0,0.01,0,ST. MARY
Minnesota,June,EF0,25.0,1.22,0,LE SUEUR
Missouri,May,EF0,10.0,0.01,0,GRUNDY
Florida,May,EF0,75.0,0.58,0,ST. LUCIE
Oklahoma,April,EF0,50.0,0.91,0,TEXAS
Maryland,June,EF0,500.0,12.64,0,HOWARD
Minnesota,June,EF1,440.0,6.53,0,ITASCA
Texas,May,EF0,30.0,0.4,0,KLEBERG
Oklahoma,April,EF0,50.0,1.0,0,TEXAS
Oklahoma,April,EF0,50.0,1.07,0,TEXAS
Minnesota,June,EF1,250.0,7.23,0,ST. LOUIS
Indiana,June,EF0,40.0,0.02,0,DELAWARE
Texas,March,EF1,300.0,2.15,0,PARKER
Oklahoma,May,EF0,25.0,0.52,0,CIMARRON
Texas,May,EF1,25.0,0.87,0,DALLAM
Texas,May,EF0,50.0,0.2,0,DALLAM
Oklahoma,May,EF3,700.0,8.6,1,JOHNSTON
Oklahoma,May,EF2,600.0,2.3,0,NOBLE
Oklahoma,April,EF1,60.0,1.07,0,TEXAS
Texas,May,EF0,25.0,2.66,0,LIVE OAK
Oklahoma,May,EF1,750.0,3.65,0,COAL
Oklahoma,May,EF2,600.0,2.5,0,PAYNE
Oklahoma,April,EF0,25.0,0.78,0,TEXAS
Minnesota,July,EF2,100.0,3.1,0,MEEKER
Minnesota,July,EF1,250.0,4.0,0,STEARNS
Oklahoma,May,EF1,400.0,1.0,0,ATOKA
South Dakota,May,EF0,30.0,0.28,0,CAMPBELL
Oklahoma,May,EFU,10.0,0.1,0,CLEVELAND
Oklahoma,May,EFU,40.0,1.3,0,STEPHENS
Oklahoma,May,EFU,30.0,0.3,0,ATOKA
Oklahoma,May,EFU,30.0,0.7,0,GRADY
Oklahoma,May,EFU,30.0,0.7,0,GRADY
Oklahoma,May,EFU,30.0,0.5,0,GRADY
Texas,March,EF0,40.0,0.63,0,TARRANT
West Virginia,June,EF0,300.0,2.63,0,GREENBRIER
Florida,May,EF1,100.0,0.13,0,INDIAN RIVER
Nebraska,June,EF0,60.0,1.0,0,CHERRY
Missouri,May,EF2,700.0,4.43,0,CRAWFORD
Texas,May,EF0,25.0,0.1,0,HEMPHILL
Texas,May,EF0,25.0,9.42,0,HEMPHILL
South Carolina,October,EF0,25.0,1.53,0,HORRY
Oklahoma,May,EF0,400.0,2.7,0,WOODWARD
Nebraska,June,EF2,150.0,1.0,0,CHERRY
Texas,May,EF0,75.0,2.5,0,OCHILTREE
Texas,May,EF1,500.0,1.5,0,OCHILTREE
Texas,May,EF0,50.0,0.15,0,HEMPHILL
Oklahoma,May,EF2,300.0,5.0,0,GARFIELD
Montana,July,EF0,50.0,0.5,0,FALLON
Oklahoma,May,EFU,50.0,2.0,0,HARPER
Oklahoma,May,EFU,20.0,1.5,0,JOHNSTON
Mississippi,July,EF1,260.0,0.77,0,JEFFERSON DAVIS
Mississippi,July,EF0,100.0,0.86,0,JONES
Wisconsin,July,EF0,25.0,0.33,0,PIERCE
North Carolina,May,EF1,75.0,1.8,0,NEW HANOVER
South Dakota,May,EF0,20.0,0.06,0,EDMUNDS
Oklahoma,May,EF2,500.0,1.55,0,NOBLE
Nebraska,May,EF0,30.0,1.34,0,CHEYENNE
Washington,July,EF0,50.0,0.2,0,DOUGLAS
Wisconsin,July,EF1,100.0,3.31,0,PEPIN
Texas,May,EF1,400.0,1.5,0,OCHILTREE
Texas,May,EF1,75.0,2.4,0,OCHILTREE
Oklahoma,May,EF1,50.0,0.4,0,ROGER MILLS
Wisconsin,May,EF1,330.0,4.5,0,FOND DU LAC
South Dakota,June,EF0,10.0,1.69,0,DAY
Texas,May,EFU,25.0,0.36,0,HUTCHINSON
Iowa,July,EF0,50.0,2.34,0,MONROE
North Dakota,August,EF2,1200.0,12.0,0,TOWNER
Minnesota,July,EF2,400.0,2.09,0,MEEKER
Iowa,July,EF0,15.0,0.36,0,KOSSUTH
Iowa,July,EF0,20.0,0.34,0,WINNEBAGO
South Dakota,June,EF0,10.0,2.02,0,DAY
South Dakota,June,EF0,15.0,5.43,0,ROBERTS
Minnesota,June,EF0,10.0,0.07,0,BIG STONE
Minnesota,June,EF0,10.0,0.84,0,BIG STONE
Illinois,June,EF0,10.0,0.07,0,STARK
Nebraska,June,EF0,25.0,0.02,0,ADAMS
Minnesota,July,EF0,100.0,0.13,0,STEARNS
Iowa,July,EF0,30.0,0.68,0,HUMBOLDT
New Jersey,July,EF1,75.0,3.49,0,HUNTERDON
Texas,May,EF1,200.0,0.9,0,KLEBERG
Oklahoma,May,EF4,400.0,8.9,1,GARVIN
North Dakota,June,EF1,35.0,3.2,0,HETTINGER
North Dakota,June,EF0,20.0,0.4,0,MCKENZIE
Texas,April,EF0,50.0,0.8,0,OLDHAM
Texas,May,EFU,50.0,0.25,0,OCHILTREE
Iowa,July,EF0,30.0,0.47,0,KOSSUTH
Wisconsin,July,EF0,25.0,0.2,0,BARRON
Texas,May,EF1,400.0,2.25,0,KLEBERG
Oklahoma,May,EF3,1500.0,15.1,0,MURRAY
Oklahoma,May,EF1,900.0,8.3,0,ATOKA
Minnesota,June,EF0,50.0,2.0,0,CASS
Texas,May,EF0,50.0,0.1,0,OCHILTREE
Texas,May,EFU,25.0,0.11,0,HEMPHILL
Montana,July,EF0,25.0,0.25,0,FALLON
South Dakota,May,EF0,20.0,0.09,0,EDMUNDS
Florida,May,EF1,75.0,0.45,0,ST. LUCIE
Minnesota,June,EF2,730.0,3.52,0,CROW WING
Minnesota,June,EF1,50.0,1.59,0,AITKIN
Iowa,September,EF0,50.0,1.65,0,FLOYD
Pennsylvania,September,EF1,40.0,1.6,0,WARREN
Minnesota,September,EF0,50.0,0.35,0,BELTRAMI
Nebraska,May,EF0,20.0,0.01,0,FRONTIER
Kansas,May,EF1,500.0,2.82,0,OSBORNE
Kansas,May,EF2,440.0,0.38,0,OSBORNE
Colorado,May,EF0,25.0,4.04,0,YUMA
Colorado,May,EF0,25.0,1.29,0,YUMA
Iowa,September,EF0,25.0,0.02,0,HOWARD
Colorado,May,EF0,25.0,1.21,0,YUMA
Oklahoma,May,EF1,650.0,6.1,0,CHOCTAW
Montana,May,EF1,150.0,2.0,0,YELLOWSTONE
Texas,May,EF1,400.0,5.44,0,COLEMAN
Colorado,May,EF0,25.0,4.1,0,KIT CARSON
Georgia,September,EF1,350.0,1.38,0,CHATHAM
Colorado,May,EF0,100.0,0.63,0,YUMA
Kansas,May,EF0,25.0,1.9,0,TREGO
Oklahoma,May,EFU,75.0,0.5,0,CHOCTAW
Texas,May,EFU,700.0,0.8,0,MOTLEY
Colorado,September,EF0,100.0,0.85,0,CHEYENNE
North Carolina,September,EF1,50.0,0.35,0,CARTERET
Georgia,September,EF1,650.0,4.84,0,LIBERTY
Nebraska,May,EF0,20.0,0.2,0,HOLT
Oklahoma,May,EF3,3100.0,10.4,0,CHOCTAW
Texas,May,EF3,800.0,9.19,0,HALL
North Carolina,September,EF1,50.0,0.15,0,CARTERET
Minnesota,September,EF1,100.0,7.28,0,MORRISON
Utah,September,EF1,50.0,2.85,0,WEBER
Utah,September,EF1,25.0,0.75,0,GARFIELD
Kansas,May,EF0,25.0,0.47,0,OTTAWA
Texas,September,EF1,400.0,5.87,0,ECTOR
Mississippi,November,EF1,100.0,3.22,0,NOXUBEE
Mississippi,November,EF1,50.0,2.92,0,CLAY
Kansas,May,EF0,50.0,0.9,0,ELLIS
Kansas,May,EF2,440.0,6.5,0,ELLIS
Minnesota,May,EF0,25.0,0.16,0,POPE
Minnesota,May,EF0,25.0,3.3,0,STEARNS
Iowa,July,EF0,10.0,1.95,0,SCOTT
Iowa,July,EF1,100.0,2.09,0,SCOTT
Iowa,July,EF2,100.0,1.59,0,BENTON
Iowa,July,EF2,75.0,0.53,0,LINN
Florida,September,EF0,150.0,1.51,0,ORANGE
Florida,September,EF0,250.0,4.35,0,LAKE
Texas,September,EF0,200.0,0.35,0,ECTOR
Florida,September,EF0,250.0,3.47,0,BREVARD
North Carolina,September,EF0,25.0,0.07,0,DARE
Colorado,September,EF0,100.0,1.92,0,CHEYENNE
Mississippi,November,EF1,100.0,3.48,0,LOWNDES
Nebraska,May,EF0,50.0,0.1,0,CHASE
Minnesota,June,EF0,20.0,0.25,0,ROSEAU
New Mexico,September,EF0,300.0,4.0,0,EDDY
Iowa,July,EF1,75.0,3.46,0,BENTON
Illinois,July,EF0,25.0,1.19,0,PUTNAM
Illinois,July,EF0,25.0,0.24,0,PUTNAM
Missouri,April,EF1,40.0,0.2,0,SCOTLAND
Oklahoma,May,EFU,150.0,6.0,0,CHOCTAW
Kentucky,May,EF1,25.0,0.4,0,BRECKINRIDGE
Kentucky,May,EF2,300.0,8.6,0,OHIO
Kansas,May,EF0,25.0,8.85,0,GOVE
Colorado,September,EF0,50.0,0.01,0,WASHINGTON
Colorado,May,EF2,440.0,7.94,0,YUMA
Kansas,May,EF0,50.0,0.1,0,BUTLER
New Mexico,September,EF0,200.0,0.92,0,EDDY
Texas,March,EF1,185.0,0.58,0,MCCULLOCH
Texas,March,EF1,185.0,1.12,0,MASON
Iowa,July,EF0,25.0,0.78,0,DUBUQUE
Texas,May,EF0,25.0,0.02,0,THROCKMORTON
Kansas,May,EF4,900.0,21.61,0,DICKINSON
Nebraska,September,EF0,10.0,0.01,0,LOGAN
Kansas,May,EF0,25.0,0.13,0,GREELEY
Kansas,May,EF0,25.0,0.1,0,GREELEY
West Virginia,June,EF1,20.0,0.06,0,JACKSON
New Mexico,September,EFU,20.0,0.38,0,HIDALGO
Texas,May,EF0,50.0,0.05,0,JASPER
Texas,May,EF2,150.0,4.82,0,KIMBLE
Texas,May,EF0,50.0,1.71,0,SHACKELFORD
Colorado,May,EF0,50.0,0.02,0,CHEYENNE
Mississippi,November,EF0,100.0,2.72,0,LEAKE
Kansas,May,EF0,25.0,0.93,0,WICHITA
Missouri,April,EF0,30.0,0.23,0,SCOTLAND
South Dakota,May,EF2,100.0,4.64,0,TODD
South Dakota,May,EF1,20.0,0.68,0,TRIPP
Mississippi,November,EF1,150.0,3.59,0,OKTIBBEHA
Florida,September,EF0,25.0,0.01,0,TAYLOR
Florida,September,EF0,25.0,0.01,0,TAYLOR
Florida,September,EF0,25.0,0.01,0,TAYLOR
Minnesota,July,EF0,50.0,0.25,0,SWIFT
Minnesota,July,EF0,25.0,1.27,0,SWIFT
Minnesota,August,EF0,75.0,0.2,0,POLK
Michigan,August,EF1,100.0,4.08,0,OTTAWA
Michigan,August,EF0,75.0,4.25,0,KENT
North Dakota,August,EF2,880.0,8.02,0,ROLETTE
Nebraska,August,EF0,20.0,0.1,0,SHERMAN
Virginia,February,EF1,200.0,2.58,0,KING AND QUEEN
Michigan,August,EF1,100.0,7.8,0,IONIA
Illinois,August,EF0,10.0,0.01,0,COOK
Virginia,February,EF1,400.0,9.59,0,WESTMORELAND
Kansas,August,EF0,25.0,0.05,0,CLOUD
Michigan,August,EF1,150.0,10.59,0,ALLEGAN
Michigan,August,EF0,50.0,0.9,0,KENT
Wisconsin,August,EF1,250.0,4.35,0,MARATHON
New York,August,EF0,40.0,0.38,0,SUFFOLK
Connecticut,August,EF0,50.0,2.69,0,NEW HAVEN
Florida,February,EF0,50.0,1.87,0,BROWARD
Texas,March,EF0,50.0,1.5,0,WILLIAMSON
Nebraska,May,EF0,20.0,0.01,0,BUFFALO
Virginia,February,EF2,300.0,7.47,0,RICHMOND
Virginia,February,EF1,300.0,6.19,3,SUSSEX
Florida,February,EF0,50.0,6.72,0,BROWARD
New Mexico,August,EF0,50.0,0.01,0,MCKINLEY
New Mexico,August,EF0,50.0,0.01,0,UNION
Nebraska,August,EF0,10.0,0.01,0,CUSTER
Michigan,August,EF1,100.0,12.76,0,ALLEGAN
Minnesota,August,EF0,50.0,0.09,0,FREEBORN
Ohio,August,EF0,20.0,0.04,0,WOOD
Minnesota,July,EF0,25.0,0.36,0,MCLEOD
Minnesota,July,EF1,100.0,3.67,0,RICE
Wyoming,August,EF1,365.0,1.52,0,CAMPBELL
Kansas,August,EF0,50.0,0.24,0,GRAY
Virginia,February,EF0,350.0,4.42,0,FLUVANNA
Virginia,February,EF1,150.0,5.0,0,MECKLENBURG
Iowa,August,EF0,10.0,0.1,0,LINN
Virginia,February,EF1,300.0,2.67,0,SURRY
Minnesota,July,EF0,25.0,2.56,0,GOODHUE
Iowa,August,EF0,15.0,0.58,0,POTTAWATTAMIE
Florida,February,EF1,150.0,3.78,0,MIAMI-DADE
Louisiana,August,EF0,50.0,0.54,0,ORLEANS
Nebraska,August,EF0,10.0,0.01,0,CUSTER
Alabama,August,EFU,50.0,0.09,0,LIMESTONE
Iowa,November,EF0,30.0,1.17,0,POWESHIEK
Maryland,August,EF0,50.0,3.82,0,WORCESTER
Texas,August,EFU,50.0,0.61,0,BRISCOE
Michigan,August,EF1,200.0,1.25,0,MENOMINEE
Kentucky,August,EF0,30.0,1.58,0,BARREN
Illinois,March,EF0,50.0,1.76,0,WHITESIDE
Texas,May,EF0,30.0,0.35,0,WASHINGTON
Nebraska,May,EF0,50.0,0.09,0,ADAMS
Virginia,February,EF3,500.0,10.7,0,ESSEX
California,April,EF0,15.0,0.24,0,MONTEREY
Massachusetts,August,EF1,400.0,0.85,0,MIDDLESEX
Florida,February,EF0,10.0,4.0,0,COLLIER
Louisiana,August,EF0,25.0,0.34,0,EAST BATON ROUGE
Indiana,August,EF2,125.0,5.37,0,MONTGOMERY
Indiana,August,EF3,300.0,8.63,0,HOWARD
Indiana,August,EF0,100.0,0.37,0,MARION
Indiana,August,EF1,100.0,3.0,0,CARROLL
Indiana,August,EF0,75.0,0.67,0,HOWARD
Florida,February,EF1,50.0,3.47,0,BROWARD
Virginia,February,EF1,150.0,4.01,0,MIDDLESEX
Virginia,February,EF0,100.0,2.8,0,MIDDLESEX
Tennessee,November,EF2,200.0,11.33,0,MCMINN
Indiana,August,EF1,100.0,14.06,0,HOWARD
Indiana,August,EF1,50.0,1.5,0,HOWARD
Indiana,August,EF0,75.0,2.95,0,HOWARD
Indiana,August,EF1,500.0,1.83,0,HENDRICKS
Indiana,August,EF0,40.0,0.51,0,TIPPECANOE
Iowa,March,EF0,50.0,0.03,0,SCOTT
Virginia,February,EF1,150.0,3.26,0,LANCASTER
Iowa,March,EF1,300.0,3.38,0,CLINTON
Illinois,March,EF2,400.0,8.23,0,MCDONOUGH
Illinois,March,EF1,400.0,6.4,0,WARREN
Washington,August,EF0,25.0,0.2,0,SPOKANE
Wisconsin,August,EF0,125.0,0.7,0,KEWAUNEE
Michigan,August,EF0,25.0,0.13,0,MONROE
Utah,August,EF0,5.0,0.34,0,GARFIELD
Indiana,August,EF1,100.0,0.42,0,HENDRICKS
Indiana,August,EF1,50.0,0.02,0,HENDRICKS
Indiana,August,EF0,40.0,0.01,0,HENDRICKS
Iowa,March,EF0,50.0,1.17,0,CLINTON
Iowa,March,EF1,75.0,1.35,0,CLINTON
Ohio,August,EF0,50.0,4.7,0,DARKE
Nebraska,August,EF0,15.0,0.04,0,SAUNDERS
Indiana,August,EF2,150.0,3.8,0,BOONE
Indiana,August,EF1,100.0,0.42,0,HAMILTON
Indiana,August,EF0,50.0,0.12,0,HOWARD
Wisconsin,July,EF0,300.0,0.53,0,CHIPPEWA
Ohio,August,EF0,100.0,3.3,0,DELAWARE
Florida,August,EF1,200.0,3.67,0,NASSAU
Ohio,August,EF0,100.0,1.0,0,BROWN
Florida,February,EF1,75.0,1.77,0,GLADES
Minnesota,June,EF0,10.0,0.13,0,TRAVERSE
Nebraska,August,EF0,25.0,0.1,0,WASHINGTON
Missouri,August,EF0,25.0,3.27,0,CLINTON
Nebraska,August,EF0,25.0,0.19,0,WASHINGTON
Michigan,August,EF0,50.0,1.08,0,ALLEGAN
Kansas,July,EF1,400.0,7.8,0,HAMILTON
Florida,July,EF0,30.0,0.25,0,OSCEOLA
Florida,July,EF0,20.0,0.05,0,MANATEE
Illinois,October,EF1,200.0,1.91,0,ROCK ISLAND
Illinois,May,EF0,25.0,0.09,0,WARREN
West Virginia,July,EF0,50.0,0.23,0,LINCOLN
West Virginia,July,EF0,100.0,1.87,0,KANAWHA
Kentucky,July,EF1,40.0,0.18,0,ROCKCASTLE
Kansas,October,EF0,50.0,0.03,0,COWLEY
Kansas,October,EF1,75.0,0.51,0,COWLEY
Kansas,October,EF2,60.0,0.21,0,SALINE
Indiana,October,EF0,30.0,1.25,0,ST. JOSEPH
Indiana,October,EF0,40.0,0.05,0,ST. JOSEPH
Kansas,October,EF1,50.0,0.14,0,COWLEY
Kansas,October,EF3,140.0,6.48,0,SALINE
Texas,May,EF3,200.0,3.71,0,GLASSCOCK
North Carolina,October,EF0,250.0,0.93,0,WAYNE
Colorado,July,EF0,25.0,0.01,0,ADAMS
Colorado,July,EF0,25.0,0.01,0,WELD
Oregon,October,EF2,225.0,0.7,0,TILLAMOOK
Oklahoma,July,EF1,100.0,0.75,0,PAYNE
South Dakota,July,EF1,100.0,1.12,0,MEADE
Pennsylvania,August,EF0,250.0,0.87,0,WASHINGTON
Kansas,July,EF0,50.0,0.83,0,BARTON
Kansas,October,EF1,200.0,3.45,0,CLAY
West Virginia,July,EF0,20.0,0.25,0,WAYNE
Kentucky,July,EF2,70.0,2.38,0,LAWRENCE
Montana,July,EF0,50.0,0.03,0,BEAVERHEAD
North Dakota,July,EF0,100.0,9.02,0,NELSON
Illinois,June,EF1,50.0,0.48,0,BUREAU
Iowa,May,EF0,10.0,0.09,0,LOUISA
Oregon,July,EF0,50.0,1.0,0,WALLOWA
Colorado,July,EF0,50.0,3.79,0,KIOWA
Illinois,July,EF1,160.0,2.79,0,MASSAC
Nebraska,July,EF0,20.0,0.5,0,MCPHERSON
Kentucky,July,EF1,250.0,2.55,0,MCCRACKEN
North Dakota,July,EF0,20.0,0.25,0,GRAND FORKS
Kentucky,July,EF1,250.0,1.85,0,BALLARD
Kentucky,July,EF0,100.0,0.37,0,CALLOWAY
Oregon,October,EFU,10.0,0.01,0,TILLAMOOK
North Dakota,July,EF0,40.0,0.5,0,GRAND FORKS
Idaho,July,EF0,10.0,1.68,0,CARIBOU
Texas,July,EF0,20.0,0.04,0,GALVESTON
North Dakota,July,EF0,20.0,0.25,0,BARNES
Kansas,October,EF1,75.0,4.92,0,CLAY
Kansas,October,EF1,200.0,6.52,0,WASHINGTON
Kansas,October,EF1,300.0,6.41,0,CLAY
Kansas,October,EF0,40.0,0.1,0,OTTAWA
Arizona,July,EF0,25.0,0.1,0,MOHAVE
Nebraska,July,EF0,10.0,0.1,0,SHERIDAN
Nebraska,July,EF0,10.0,0.1,0,ARTHUR
Nebraska,July,EF0,100.0,0.2,0,MCPHERSON
North Dakota,July,EF1,880.0,5.29,0,PEMBINA
North Dakota,July,EF1,440.0,1.5,0,WALSH
North Dakota,July,EF1,200.0,1.0,0,WALSH
South Dakota,July,EF0,20.0,0.1,0,OGLALA LAKOTA
Kansas,July,EF0,50.0,0.11,0,CHASE
Florida,July,EF0,50.0,0.88,0,MARION
Minnesota,July,EF1,400.0,4.0,0,BELTRAMI
Nebraska,July,EF2,100.0,1.0,0,SHERIDAN
